Year,CountyName,Population,Municipal,Manufactoring,Mining,SteamElectric,Irrigation,LiveStock,Muni_GW,Muni_SW,MFG_Gw,MFG_SW,Mining_GW,Mining_SW,Power_GW,Power_SW,Irrig_GW,Irrig_SW,Livestock_GW,Livestock_SW
2017,POLK,"49,162","6,829",243,0,0,205,245,"4,133","2,696",236,0,0,0,0,0,205,0,24,221
2017,POTTER,"120,458","27,746","7,642",390,"10,151","2,441",471,"20,417","1,882","6,411",10,189,62,857,0,"1,227",0,400,71
2017,PRESIDIO,"7,156","3,492",0,0,0,"3,129",476,"3,492",0,0,0,0,0,0,0,"1,790","1,339",428,48
2017,RAINS,"11,762","1,502",1,0,0,63,539,404,"1,098",0,1,0,0,0,0,10,53,27,512
2017,RANDALL,"134,442","25,796",619,0,0,"14,111","3,622","18,979","2,537",609,10,0,0,0,0,"14,047",64,"2,898",724
2017,REAGAN,"3,710",718,0,"13,294",0,"22,147",381,718,0,0,0,"9,040",0,0,0,"22,147",0,343,38
2017,REAL,"3,429",563,0,0,0,246,53,460,103,0,0,0,0,0,0,165,81,42,11
2017,RED RIVER,"12,229","1,621",1,0,0,"3,532","1,718",988,633,1,0,0,0,0,0,"2,012","1,520",86,"1,632"
2017,REEVES,"15,281","4,520",6,"28,240",0,"83,313",201,"4,520",0,6,0,"5,648",0,0,0,"76,435","6,878",201,0
2017,REFUGIO,"7,224",946,0,0,0,803,460,946,0,0,0,0,0,0,0,803,0,414,46
2017,ROBERTS,938,178,0,154,0,"8,904",348,178,0,0,0,62,15,0,0,"8,904",0,296,52
2017,ROBERTSON,"17,203","2,208",35,"3,018","40,133","76,248","2,077","2,208",0,35,0,"3,011",2,"5,232","34,901","74,946","1,302",623,"1,454"
2017,ROCKWALL,"96,788","14,193",4,0,0,7,82,54,"14,139",0,4,0,0,0,0,7,0,1,81
2017,RUNNELS,"10,266","1,274",3,0,0,"3,790",732,105,"1,169",0,3,0,0,0,0,"2,900",890,366,366
2017,RUSK,"52,833","7,630",15,640,"19,377",200,"1,170","6,720",910,15,0,444,168,52,"19,325",200,0,234,936
2017,SABINE,"10,461","1,715",403,0,0,0,227,856,859,378,25,0,0,0,0,0,0,34,193
2017,SAN AUGUSTINE,"8,253","1,209",3,982,0,0,455,583,626,3,0,653,280,0,0,0,0,45,410
2017,SAN JACINTO,"28,270","2,931",6,0,1,85,265,"2,931",0,6,0,0,0,1,0,85,0,53,212
2017,SAN PATRICIO,"67,215","10,087","11,721",0,0,"5,876",276,"1,241","8,846",0,"11,721",0,0,0,0,"5,704",172,138,138
2017,SAN SABA,"5,959","1,791",5,0,0,"7,501",967,"1,638",153,4,1,0,0,0,0,"3,889","3,612",387,580
2017,SCHLEICHER,"3,001",474,0,0,0,"2,368",457,474,0,0,0,0,0,0,0,"2,368",0,434,23
2017,SCURRY,"17,050","1,913",124,902,0,"7,362",467,256,"1,657",120,4,887,0,0,0,"7,197",165,117,350
2017,SHACKELFORD,"3,328",577,0,2,0,117,507,3,574,0,0,0,2,0,0,117,0,5,502
2017,SHELBY,"25,513","4,393","1,685",31,0,7,"2,682","2,240","2,153",2,"1,683",21,9,0,0,7,0,402,"2,280"
2017,SHERMAN,"3,067","4,397",2,3,0,"311,847","4,990","4,397",0,2,0,1,0,0,0,"311,847",0,"4,491",499
2017,SMITH,"227,727","42,580","1,743",89,0,720,844,"17,194","25,386",485,"1,228",82,6,0,0,128,592,422,422
2017,SOMERVELL,"8,845","1,369",3,283,"66,254",450,137,510,859,3,0,232,51,1,"66,253",117,333,41,96
2017,STARR,"64,454","9,658",74,0,0,"7,560",800,300,"9,358",74,0,0,0,0,0,8,"7,552",600,200
2017,STEPHENS,"9,337","1,398",7,3,0,156,402,22,"1,376",0,7,1,2,0,0,45,111,40,362
2017,STERLING,"1,295",222,0,6,0,698,247,222,0,0,0,4,0,0,0,698,0,222,25
2017,STONEWALL,"1,388",186,0,1,0,89,419,107,79,0,0,1,0,0,0,89,0,335,84
2017,SUTTON,"3,767",888,3,0,0,"1,117",391,888,0,3,0,0,0,0,0,"1,117",0,383,8
2017,SWISHER,"7,515","1,034",0,0,0,"59,245","3,714",908,126,0,0,0,0,0,0,"59,245",0,"3,639",75
2017,TARRANT,"2,054,475","319,987","9,704",382,400,"4,109",289,"9,464","301,012",65,"9,631",70,281,0,400,"2,430","1,679",43,246
2017,TAYLOR,"136,290","23,799",491,0,0,875,727,750,"21,546",3,488,0,0,0,0,860,15,109,618
2017,TERRELL,810,134,0,132,0,585,163,134,0,0,0,132,0,0,0,438,147,160,3
2017,TERRY,"12,715","1,560",21,6,0,"118,568",372,294,"1,266",12,9,4,0,0,0,"117,927",641,335,37
2017,THROCKMORTON,"1,527",128,0,64,0,50,704,4,124,0,0,47,12,0,0,50,0,0,704
2017,TITUS,"32,904","5,103","2,936",134,"36,851","1,170","1,188",325,"4,778",0,"2,936",0,134,1,"36,850",166,"1,004",238,950
2017,TOM GREEN,"118,019","16,453",719,15,0,"58,436",993,"4,342","12,111",616,103,10,0,0,0,"50,062","3,135",794,199
2017,TRAVIS,"1,226,698","185,598","14,576",0,"2,103","2,111",380,"19,807","160,644",694,"12,091",0,0,82,792,"1,861",250,76,304
2017,TRINITY,"14,667","1,742",0,4,0,63,344,"1,349",393,0,0,3,1,0,0,63,0,17,327
2017,TYLER,"21,539","3,753",0,43,0,256,260,"3,753",0,0,0,32,8,0,0,256,0,52,208
2017,UPSHUR,"41,281","3,797",29,3,0,88,"1,112","3,080",717,29,0,2,1,0,0,80,8,167,945
2017,UPTON,"3,663",881,19,"12,412",0,"6,824",107,881,0,19,0,"8,484",0,0,0,"6,824",0,107,0
2017,UVALDE,"27,132","5,961",0,44,0,"33,828","1,956","4,337",0,0,0,44,0,0,0,"33,387",441,"1,725",231
2017,VAL VERDE,"49,205","10,834",1,0,0,"3,530",354,"10,733",101,1,0,0,0,0,0,52,"3,478",336,18
2017,VAN ZANDT,"55,182","6,712",67,7,0,39,"1,915","4,013","2,690",42,25,5,2,0,0,26,13,483,"1,432"
2017,VICTORIA,"92,084","13,253","8,839",6,880,"7,922",851,"2,366","10,887",466,"8,373",6,0,879,1,"7,922",0,511,340
2017,WALKER,"72,245","12,262",205,0,0,320,721,"3,207","9,055",201,4,0,0,0,0,99,137,217,504
2017,WALLER,"51,307","4,771",123,0,0,"11,942",888,"4,771",0,123,0,0,0,0,0,"11,683",259,444,444
2017,WARD,"11,472","3,591",0,"5,525",21,"8,244",74,"2,627",0,0,0,"3,757",0,21,0,"1,541","6,700",70,4
2017,WASHINGTON,"35,043","4,231",282,409,0,200,"1,648","1,517","2,707",194,88,294,33,0,0,200,0,165,"1,483"
2017,WEBB,"274,794","45,472",41,"7,886",113,"2,735",812,273,"42,203",10,31,"5,659",655,0,113,12,"2,723",162,650
2017,WHARTON,"41,968","5,363",83,0,"1,687","195,106",995,"5,363",0,83,0,0,0,"1,683",2,"112,205","82,901",747,248
2017,WHEELER,"5,358","1,946",0,450,0,"15,367","1,007","1,946",0,0,0,181,45,0,0,"15,307",60,755,252
2017,WICHITA,"132,000","16,745",766,1,1,"21,354",698,"1,078","15,651",19,554,1,0,0,1,524,"20,830",35,663
2017,WILBARGER,"12,764","2,447",812,1,"3,093","23,981",750,"2,440",7,812,0,1,0,0,"3,093","23,815",166,188,562
2017,WILLACY,"21,584","2,885",0,0,0,"69,611",190,312,"2,573",0,0,0,0,0,0,74,"69,537",76,114
2017,WILLIAMSON,"547,545","85,281",492,"1,046",0,563,"1,412","14,094","70,175",42,450,"1,038",8,0,0,272,291,424,988
2017,WILSON,"49,304","6,470",50,0,0,"12,386","1,528","6,470",0,50,0,0,0,0,0,"11,986",400,917,611
2017,WINKLER,"7,574","1,897",98,"2,122",0,"3,018",105,"1,897",0,98,0,"1,490",0,0,0,"3,018",0,103,2
2017,WISE,"66,181","6,906",97,"2,007",692,"1,436","1,473","3,545","3,361",54,43,99,"1,229",0,692,"1,411",25,295,"1,178"
2017,WOOD,"44,314","5,150","2,636",0,0,522,"1,433","4,307",843,"2,268",171,0,0,0,0,213,112,72,"1,361"
2017,YOAKUM,"8,568","1,729",0,403,"1,110","129,700",159,"1,513",0,0,0,275,0,"1,110",0,"129,484",0,151,8
2017,YOUNG,"17,979","2,767",50,1,274,660,671,183,"2,584",0,50,0,1,0,274,46,614,134,537
2017,ZAPATA,"14,322","3,081",0,1,0,"1,418",299,8,"3,073",0,0,1,0,0,0,0,"1,418",209,90
2017,ZAVALA,"11,948","2,233",456,224,0,"41,204",856,"2,233",0,456,0,161,18,0,0,"35,759","5,445",428,428
2018,ANDERSON,"58,057","11,041","1,300",0,0,"1,416","1,318","8,250","2,791","1,300",0,0,0,0,0,591,825,66,"1,252"
2018,ANDREWS,"18,128","3,757",40,"3,959",0,"13,984",210,"3,048",0,40,0,"2,692",0,0,0,"13,984",0,210,0
2018,ANGELINA,"87,092","10,304","2,378",699,0,189,674,"10,304",0,"2,241",92,465,199,0,0,17,172,67,607
2018,ARANSAS,"23,792","3,499",0,0,0,0,54,308,"3,057",0,0,0,0,0,0,0,0,38,16
2018,ARCHER,"8,786","1,061",1,0,0,0,"1,668",75,985,0,1,0,0,0,0,0,0,333,"1,335"
2018,ARMSTRONG,"1,892",387,0,0,0,"5,709",652,387,0,0,0,0,0,0,0,"5,709",0,587,65
2018,ATASCOSA,"50,310","6,518",19,"4,052","5,607","21,068","1,407","6,518",0,19,0,"3,013",297,"5,607",0,"21,068",0,"1,125",282
2018,AUSTIN,"29,989","3,863",6,111,0,"5,951","1,156","3,863",0,6,0,0,111,0,0,"5,951",0,347,809
2018,BAILEY,"7,027","1,145",0,0,0,"82,260","3,533",967,0,0,0,0,0,0,0,"82,147",0,"3,180",353
2018,BANDERA,"22,824","2,173",0,0,0,"1,626",204,"2,150",0,0,0,0,0,0,0,"1,626",0,153,51
2018,BASTROP,"86,976","11,733",245,47,"7,118","5,571","1,390","11,733",0,245,0,47,0,"5,309","1,809","5,571",0,278,"1,112"
2018,BAYLOR,"3,582",726,0,0,0,"5,070",963,717,9,0,0,0,0,0,0,"4,710",360,193,770
2018,BEE,"32,587","4,974",0,0,0,"2,751",560,"2,624","2,350",0,0,0,0,0,0,"2,751",0,448,112
2018,BELL,"355,642","54,183",576,10,"4,042","4,181",754,"2,776","51,249",12,564,10,0,0,0,932,"3,249",226,528
2018,BEXAR,"1,986,049","319,468","7,130","6,956","76,538","12,023",811,"263,575","8,290","5,704",742,"6,882",74,940,"37,799","9,520","2,503",243,568
2018,BLANCO,"11,702","1,234",0,0,0,"2,342",388,858,376,0,0,0,0,0,0,"2,342",0,272,116
2018,BORDEN,648,115,0,"2,158",0,"2,225",316,115,0,0,0,"1,492",0,0,0,"2,225",0,95,221
2018,BOSQUE,"18,691","2,948",3,0,"2,435","2,977",986,"2,706",242,2,1,0,0,1,"2,434","2,330",647,296,690
2018,BOWIE,"94,324","18,301",201,0,0,"11,940","1,298",761,"17,540",9,192,0,0,0,0,"4,954","6,986",65,"1,233"
2018,BRAZORIA,"370,200","41,095","183,069",0,0,"44,998","1,311","26,552","14,543","2,176","177,168",0,0,0,0,"3,249","41,749",983,328
2018,BRAZOS,"226,758","38,231","1,426",640,497,"41,835","1,202","36,077",636,"1,426",0,461,51,56,441,"41,334",501,421,781
2018,BREWSTER,"9,267","2,112",0,0,0,"1,659",495,"2,112",0,0,0,0,0,0,0,975,684,470,25
2018,BRISCOE,"1,516",194,0,0,0,"19,852",392,110,84,0,0,0,0,0,0,"19,852",0,333,59
2018,BROOKS,"7,114","1,349",0,4,0,677,453,"1,349",0,0,0,3,1,0,0,677,0,294,159
2018,BROWN,"37,924","5,229",414,0,0,"8,985",999,83,"5,146",0,403,0,0,0,0,841,"8,144",150,849
2018,BURLESON,"18,389","2,777",21,"7,226",0,"22,433","1,057","2,777",0,21,0,"5,203",578,0,0,"21,705",728,317,740
2018,BURNET,"47,542","7,659",71,86,0,"2,022","1,048","2,344","3,778",38,33,81,1,0,0,795,141,802,246
2018,CALDWELL,"43,247","4,961",13,0,0,601,"1,144","1,721","3,225",0,13,0,0,0,0,458,143,229,915
2018,CALHOUN,"21,561","2,507","40,444",0,37,"4,797",277,297,"2,210",332,"38,507",0,0,37,0,416,"4,381",194,83
2018,CALLAHAN,"13,994","1,173",0,0,0,261,889,304,869,0,0,0,0,0,0,261,0,222,667
2018,CAMERON,"423,908","59,528",272,0,64,"381,670",274,"11,823","46,972",36,236,0,0,0,64,421,"381,249",28,246
2018,CAMP,"13,033",828,36,0,0,14,684,465,363,1,35,0,0,0,0,14,0,274,410
2018,CARSON,"6,005",939,"1,292",0,0,"111,205",360,939,0,831,0,0,0,0,0,"110,755",0,324,36
2018,CASS,"30,119","2,703","3,142",4,0,0,724,"1,053","1,650",127,"3,015",3,1,0,0,0,0,21,703
2018,CASTRO,"7,665",985,22,0,0,"285,079","10,178",985,0,22,0,0,0,0,0,"285,079",0,"9,160","1,018"
2018,CHAMBERS,"42,454","7,721","24,321",0,"6,052","77,790",430,"3,190","4,531","4,878","19,443",0,0,19,"6,033",67,"77,723",172,258
2018,CHEROKEE,"52,592","8,076",63,194,218,386,"1,219","7,346",724,42,21,129,55,113,105,236,150,183,"1,036"
2018,CHILDRESS,"7,291","1,984",0,0,0,"15,032",256,55,"1,394",0,0,0,0,0,0,"14,665",0,230,26
2018,CLAY,"10,456","1,109",0,1,0,"1,038","1,439",322,787,0,0,0,1,0,0,"1,034",4,216,"1,223"
2018,COCHRAN,"2,836",449,0,121,0,"98,020",175,449,0,0,0,82,0,0,0,"98,020",0,158,17
2018,COKE,"3,370",533,0,22,0,563,281,109,424,0,0,6,16,0,0,553,0,219,62
2018,COLEMAN,"8,397","1,573",1,0,0,389,814,4,"1,569",0,1,0,0,0,0,73,316,24,790
2018,COLLIN,"1,005,146","189,871","4,445",0,18,"3,429",816,"4,577","184,382",134,"4,311",0,0,0,18,973,"2,456",41,775
2018,COLLINGSWORTH,"2,962",608,0,0,0,"46,428",349,603,5,0,0,0,0,0,0,"46,278",150,339,10
2018,COLORADO,"21,217","2,607",514,"5,338",0,"111,140","1,344","2,607",0,514,0,"5,338",0,0,0,"25,744","85,396",538,806
2018,COMAL,"148,373","23,480",810,"5,258",0,722,337,"13,735","9,200",542,3,"5,258",0,0,0,396,326,101,236
2018,COMANCHE,"13,534","1,556",10,0,0,"29,400","3,297",115,"1,441",2,8,0,0,0,0,"22,783","6,617",824,"2,473"
2018,CONCHO,"4,276",590,0,0,0,"6,775",574,432,94,0,0,0,0,0,0,"6,546",229,287,287
2018,COOKE,"40,574","4,974",46,0,4,597,"1,576","4,492",482,31,15,0,0,4,0,453,144,237,"1,339"
2018,CORYELL,"74,808","12,511",4,0,0,367,"1,044",555,"11,819",0,4,0,0,0,0,365,2,157,887
2018,COTTLE,"1,389",475,0,0,0,"4,191",376,462,13,0,0,0,0,0,0,"4,191",0,263,113
2018,CRANE,"4,794",925,418,604,0,0,58,839,0,418,0,592,0,0,0,0,0,55,3
2018,CROCKETT,"3,499","1,086",0,"1,059",0,15,536,"1,086",0,0,0,720,0,0,0,15,0,509,27
2018,CROSBY,"5,779",679,0,443,0,"58,769",182,203,476,0,0,1,442,0,0,"57,974",795,128,54
2018,CULBERSON,"2,204",873,1,"6,788",0,"35,766",268,744,0,1,0,"1,358",0,0,0,"35,766",0,255,13
2018,DALLAM,"7,200","1,851",42,0,0,"334,818","5,271","1,849",0,42,0,0,0,0,0,"334,818",0,"4,217","1,054"
2018,DALLAS,"2,637,772","454,387","15,629",45,"1,840","8,010",190,"1,444","430,349",593,"13,518",8,33,101,"1,739","3,837","4,051",162,28
2018,DAWSON,"12,619","2,511",0,371,0,"81,176",105,868,"1,110",0,0,371,0,0,0,"80,136",600,95,10
2018,DEAF SMITH,"18,760","2,603","1,365",0,0,"163,566","12,202","2,603",0,"1,365",0,0,0,0,0,"163,566",0,"10,982","1,220"
2018,DELTA,"5,349",719,0,0,0,"2,617",346,129,590,0,0,0,0,0,0,61,"2,556",52,294
2018,DENTON,"859,064","140,967",430,141,56,"1,915",882,"13,214","126,784",16,414,26,104,0,6,972,943,265,617
2018,DEWITT,"20,187","3,129",132,"6,821",0,496,"1,618","3,128",1,132,0,"4,911",546,0,0,496,0,971,647
2018,DICKENS,"2,249",256,0,0,0,"7,287",450,62,194,0,0,0,0,0,0,"7,287",0,293,157
2018,DIMMIT,"10,308","1,850",0,"14,390",0,"3,753",376,"1,850",0,0,0,"10,361","1,151",0,0,"3,406",347,188,188
2018,DONLEY,"3,319",331,0,0,0,"32,891",998,49,282,0,0,0,0,0,0,"32,891",0,798,200
2018,DUVAL,"11,212","1,250",0,90,0,"1,820",556,"1,250",0,0,0,90,0,0,0,"1,820",0,500,56
2018,EASTLAND,"18,322","2,319",44,131,0,"4,444",820,173,"2,043",0,44,0,131,0,0,"4,082",362,41,779
2018,ECTOR,"162,124","21,973",633,"1,153","7,889",752,168,"2,308","19,665",517,116,784,0,"6,133","1,756",352,400,151,17
2018,EDWARDS,"1,928",284,0,0,0,248,382,284,0,0,0,0,0,0,0,210,38,343,39
2018,EL PASO,"840,758","124,666","6,468",0,"7,700","165,323",132,"80,254","39,496","5,208","1,260",0,0,"4,635",0,"2,116","143,207",119,13
2018,ELLIS,"179,436","27,707","4,958",0,810,"2,965",950,"6,419","20,154","2,124","2,834",0,0,0,810,"2,965",0,19,931
2018,ERATH,"42,446","4,331",67,0,0,"7,550","5,808","3,871",460,67,0,0,0,0,0,"7,218",332,"1,742","4,066"
2018,FALLS,"17,335","4,058",0,0,0,"8,585","2,098","1,320","2,738",0,0,0,0,0,0,"8,182",403,315,"1,783"
2018,FANNIN,"35,286","4,622",0,"2,294",0,"1,469","1,376","3,141","1,481",0,0,0,"2,294",0,0,632,837,"1,239",137
2018,FAYETTE,"25,349","2,615",259,484,"20,052",732,"1,723","2,615",0,259,0,349,38,14,"19,059",732,0,172,"1,551"
2018,FISHER,"3,839",640,148,0,0,"4,722",359,354,286,148,0,0,0,0,0,"4,722",0,144,215
2018,FLOYD,"5,837",645,0,0,0,"122,255","1,000",560,85,0,0,0,0,0,0,"122,254",0,850,150
2018,FOARD,"1,200",228,0,0,0,"2,168",379,29,199,0,0,0,0,0,0,"2,168",0,38,341
2018,FORT BEND,"787,858","111,926","3,689",17,"28,686","20,789",587,"74,341","35,809","1,867","1,561",17,0,"1,629","27,057","13,259","7,530",470,117
2018,FRANKLIN,"10,766","1,778",0,0,0,210,"1,404",24,"1,754",0,0,0,0,0,0,210,0,562,842
2018,FREESTONE,"19,808","2,668",41,112,"4,127",616,"1,476","2,625",43,41,0,75,32,0,"4,127",466,150,147,"1,329"
2018,FRIO,"19,816","2,547",0,"1,393",43,"63,689",955,"2,547",0,0,0,"1,003",111,43,0,"63,689",0,573,382
2018,GAINES,"20,901","2,869",348,"2,797",0,"274,923",289,"2,869",0,348,0,"2,025",0,0,0,"274,923",0,260,29
2018,GALVESTON,"337,890","48,814","38,181",0,"1,074","7,697",211,658,"46,844",64,"38,117",0,0,0,"1,074",179,"7,510",95,116
2018,GARZA,"6,578",612,0,12,0,"11,997",221,91,521,0,0,8,0,0,0,"11,922",75,44,177
2018,GILLESPIE,"26,804","4,043",314,8,0,"2,450","1,114","4,043",0,314,0,8,0,0,0,"1,883",567,835,279
2018,GLASSCOCK,"1,388",126,16,"11,794",0,"36,551",120,126,0,16,0,"8,020",0,0,0,"36,551",0,96,24
2018,GOLIAD,"7,584",773,0,3,"1,561","3,662",736,773,0,0,0,2,0,178,"1,383","3,599",63,589,147
2018,GONZALES,"20,826","3,518","2,046","7,026",0,"4,075","4,535","2,349","1,169","1,646",37,"4,781",917,0,0,"2,870",840,"3,401","1,134"
2018,GRAY,"21,895","3,720",284,0,0,"40,832","1,812","1,008","2,430",281,3,0,0,0,0,"40,832",0,"1,359",453
2018,GRAYSON,"133,991","19,379","2,437",17,"2,134","1,599","1,037","10,257","9,122",773,"1,664",13,3,0,"2,134","1,325",274,259,778
2018,GREGG,"123,707","26,752",447,207,220,28,161,"2,794","23,958",104,343,138,59,70,150,2,26,16,145
2018,GRIMES,"28,360","3,099",260,0,"8,483","1,971","1,087","3,099",0,260,0,0,0,1,"8,411",412,"1,559",326,761
2018,GUADALUPE,"163,694","21,798","2,763",0,"6,295",830,"1,026","12,579","9,203",226,"1,970",0,0,"2,240","3,017",578,37,524,502
2018,HALE,"33,830","4,654",625,0,2,"250,247","3,311","4,009",645,625,0,0,0,2,0,"250,168",79,"2,980",331
2018,HALL,"3,028",675,0,0,0,"30,374",525,489,102,0,0,0,0,0,0,"30,374",0,420,105
2018,HAMILTON,"8,484","1,195",17,0,0,"1,905","1,600",433,762,2,15,0,0,0,0,"1,881",24,240,"1,360"
2018,HANSFORD,"5,463",791,207,100,0,"190,628","5,410",791,0,207,0,40,10,0,0,"190,628",0,"3,787","1,623"
2018,HARDEMAN,"3,922",461,200,16,0,"16,936",383,51,410,65,133,3,12,0,0,"16,936",0,153,230
2018,HARDIN,"57,207","5,398",52,0,1,238,164,"5,398",0,52,0,0,0,1,0,238,0,41,123
2018,HARRIS,"4,698,619","661,306","306,987",630,"14,094","6,470",522,"195,726","462,809","25,974","272,074",12,618,"1,079","13,015","3,677","2,793",261,261
2018,HARRISON,"66,726","8,889","11,339",934,"16,504",480,529,"2,952","5,937",128,"11,211",552,341,1,"14,635",354,126,42,487
2018,HARTLEY,"5,619","1,226",0,52,0,"413,057","9,314","1,225",0,0,0,21,5,0,0,"413,057",0,"6,520","2,794"
2018,HASKELL,"5,813",810,2,0,0,"39,051",481,105,705,0,2,0,0,0,0,"39,051",0,144,337
2018,HAYS,"222,631","27,777",156,303,"1,341",415,"2,537","9,950","16,766",156,0,303,0,0,"1,005",415,0,83,"2,454"
2018,HEMPHILL,"3,825",592,0,955,0,"5,916","1,150",592,0,0,0,382,95,0,0,"5,916",0,978,172
2018,HENDERSON,"82,299","10,446",751,26,57,"1,400","3,397","5,850","4,596",129,622,26,0,0,57,"1,351",49,449,"2,948"
2018,HIDALGO,"865,939","126,154","2,380",570,"10,325","657,699",603,"10,255","111,993",0,"2,380",468,102,"1,156","6,015","3,591","654,108",241,362
2018,HILL,"36,354","6,604",0,2,0,825,"1,260","4,015","2,589",0,0,2,0,0,0,357,468,63,"1,197"
2018,HOCKLEY,"22,980","3,540",291,2,0,"129,386",171,897,"1,760",290,1,1,0,0,0,"128,862",0,154,17
2018,HOOD,"60,537","8,477",11,0,"1,489","6,275",435,"5,984","2,493",11,0,0,0,17,"1,472","2,982","3,293",196,239
2018,HOPKINS,"36,810","5,684",813,0,0,"3,588","4,058","1,476","4,208",0,813,0,0,0,0,516,"3,072","2,029","2,029"
2018,HOUSTON,"23,169","4,259",181,0,0,"1,800","1,436","3,040","1,219",8,173,0,0,0,0,611,"1,189",144,"1,292"
2018,HOWARD,"36,459","5,480","3,374","18,939",497,"2,070",189,691,"4,412",399,"2,975","12,879",0,235,262,"2,070",0,161,28
2018,HUDSPETH,"4,795",703,0,25,0,"92,401",297,703,0,0,0,23,0,0,0,"81,338","11,063",252,45
2018,HUNT,"96,493","12,253",285,0,55,381,"1,216","1,901","9,797",0,285,0,0,0,55,326,55,0,"1,216"
2018,HUTCHINSON,"21,198","5,520","13,053",102,0,"66,058",472,"5,325",195,"10,371",656,92,2,0,0,"65,783",275,354,118
2018,IRION,"1,522",123,5,"4,906",0,"1,163",271,123,0,5,0,"3,336",0,0,0,254,909,217,54
2018,JACK,"8,843","1,169",0,24,"2,909",48,688,304,865,0,0,5,17,3,"2,906",28,20,103,585
2018,JACKSON,"14,874","1,422",771,0,0,"59,589",651,"1,422",0,291,480,0,0,0,0,"59,159",430,423,228
2018,JASPER,"35,872","4,005","52,185",0,0,118,526,"3,963",42,"44,057","8,128",0,0,0,0,33,85,109,417
2018,JEFF DAVIS,"2,252","1,271",0,59,0,608,495,"1,271",0,0,0,40,0,0,0,608,0,470,25
2018,JEFFERSON,"255,001","49,041","137,230",12,13,"54,421",669,922,"47,472",111,"136,917",12,0,0,13,323,"54,098",134,535
2018,JIM HOGG,"5,248",726,37,0,0,50,407,726,0,37,0,0,0,0,0,50,0,366,41
2018,JIM WELLS,"40,822","5,293",1,0,0,"1,895",675,"1,169","3,953",1,0,0,0,0,0,"1,794",101,405,270
2018,JOHNSON,"171,361","20,621","1,971",12,743,593,"1,370","6,160","14,461","1,139",832,12,0,0,291,15,578,411,959
2018,JONES,"19,817","2,632",0,0,0,"3,207",421,"1,361","1,267",0,0,0,0,0,0,"2,084",838,147,274
2018,KARNES,"15,650","3,680",63,"17,438",0,743,841,"3,680",0,63,0,"12,556","1,394",0,0,549,194,463,378
2018,KAUFMAN,"128,622","15,343",997,0,970,340,"1,501",552,"14,781",839,158,0,0,0,16,71,269,75,"1,426"
2018,KENDALL,"45,641","6,879",3,0,0,235,381,"3,626","2,739",3,0,0,0,0,0,228,7,323,58
2018,KENEDY,442,88,0,8,0,0,643,88,0,0,0,6,1,0,0,0,0,611,32
2018,KENT,726,99,0,2,0,865,308,99,0,0,0,2,0,0,0,851,14,277,31
2018,KERR,"52,405","8,424",23,125,0,"1,270",581,"4,000","3,953",3,20,14,111,0,0,"1,047",223,244,337
2018,KIMBLE,"4,362",585,519,0,0,"2,721",346,45,540,3,516,0,0,0,0,271,"2,450",242,104
2018,KING,277,188,0,0,0,245,446,188,0,0,0,0,0,0,0,245,0,312,134
2018,KINNEY,"3,767","1,289",0,0,0,"3,883",241,"1,289",0,0,0,0,0,0,0,"3,883",0,193,48
2018,KLEBERG,"31,129","4,434",803,34,0,220,494,"3,749",685,803,0,34,0,0,0,220,0,469,25
2018,KNOX,"3,653",558,0,0,0,"28,631",476,103,455,0,0,0,0,0,0,"28,631",0,95,381
2018,LA SALLE,"7,531","1,759",0,"16,152",0,"4,031",216,"1,759",0,0,0,"11,630","1,292",0,0,"4,031",0,108,108
2018,LAMAR,"49,728","6,687","4,637",0,"5,706","9,673","1,739",122,"6,504",0,"4,637",0,0,0,"5,706","7,186","2,487",261,"1,478"
2018,LAMB,"13,158","1,838",2,0,"8,676","208,374","4,816","1,838",0,2,0,0,0,"8,465",0,"208,074",0,"4,575",241
2018,LAMPASAS,"21,229","3,813",163,28,0,734,562,35,"3,777",0,163,0,28,0,0,111,623,197,365
2018,LAVACA,"20,110","2,430",480,"1,982",0,"7,648","1,877","2,430",0,480,0,"1,427",159,0,0,"7,595",53,"1,408",469
2018,LEE,"17,144","2,312",7,"1,715",0,674,"1,368","2,312",0,7,0,"1,392",92,0,0,674,0,411,957
2018,LEON,"17,270","2,560",763,84,0,502,"2,487","2,560",0,729,0,46,28,0,0,502,0,124,"2,363"
2018,LIBERTY,"86,323","9,402",210,0,0,"20,342",880,"9,402",0,210,0,0,0,0,0,410,"19,932",0,880
2018,LIMESTONE,"23,519","2,432",25,"1,754","17,156",9,"1,446","1,702",730,19,6,"1,366",388,728,"16,428",9,0,15,"1,431"
2018,LIPSCOMB,"3,355",598,646,340,0,"44,302","1,403",598,0,349,0,136,34,0,0,"44,005",0,"1,263",140
2018,LIVE OAK,"12,166","1,662","2,539","1,486",0,678,634,971,625,"1,895",644,"1,070",119,0,0,678,0,444,190
2018,LLANO,"21,646","4,363",2,0,"1,446",677,644,496,"3,422",2,0,0,0,0,"1,446",526,151,354,290
2018,LOVING,152,27,0,"16,010",0,0,45,27,0,0,0,"3,202",0,0,0,0,0,44,1
2018,LUBBOCK,"307,412","56,259",917,0,"4,151","145,048",771,"31,636","12,997",483,434,0,0,257,253,"138,765",117,756,15
2018,LYNN,"5,877",697,0,0,0,"81,961",154,615,82,0,0,0,0,0,0,"76,961",0,131,23
