Program,Year,Period,Geo Level,State,Ag District,Ag District Code,County,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2013,YEAR,COUNTY,TEXAS,NORTHERN LOW PLAINS,21,BORDEN,COTTON,"COTTON, UPLAND - ACRES PLANTED",TOTAL,NOT SPECIFIED,44800,
SURVEY,2013,YEAR,COUNTY,TEXAS,NORTHERN LOW PLAINS,21,BORDEN,COTTON,"COTTON, UPLAND - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,9180,
SURVEY,2013,YEAR,COUNTY,TEXAS,NORTHERN LOW PLAINS,21,BORDEN,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,329,
SURVEY,2013,YEAR,COUNTY,TEXAS,NORTHERN LOW PLAINS,21,BORDEN,SORGHUM,SORGHUM - ACRES PLANTED,TOTAL,NOT SPECIFIED,5500,
SURVEY,2013,YEAR,COUNTY,TEXAS,NORTHERN LOW PLAINS,21,BORDEN,SORGHUM,"SORGHUM, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,4900,
SURVEY,2013,YEAR,COUNTY,TEXAS,NORTHERN LOW PLAINS,21,BORDEN,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,179400,
SURVEY,2013,YEAR,COUNTY,TEXAS,NORTHERN LOW PLAINS,21,BORDEN,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,36.6,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GLASSCOCK,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,60800,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GLASSCOCK,COTTON,"COTTON, UPLAND - ACRES PLANTED",TOTAL,NOT SPECIFIED,105400,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GLASSCOCK,COTTON,"COTTON, UPLAND - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,57400,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GLASSCOCK,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,453,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GLASSCOCK,COTTON,"COTTON, UPLAND, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,20900,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GLASSCOCK,COTTON,"COTTON, UPLAND, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,21300,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GLASSCOCK,COTTON,"COTTON, UPLAND, IRRIGATED - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,41400,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GLASSCOCK,COTTON,"COTTON, UPLAND, IRRIGATED - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,951,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GLASSCOCK,COTTON,"COTTON, UPLAND, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,39900,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GLASSCOCK,COTTON,"COTTON, UPLAND, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,84100,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GLASSCOCK,COTTON,"COTTON, UPLAND, NON-IRRIGATED - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,16000,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GLASSCOCK,COTTON,"COTTON, UPLAND, NON-IRRIGATED - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,192,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GLASSCOCK,SORGHUM,SORGHUM - ACRES PLANTED,TOTAL,NOT SPECIFIED,11000,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GLASSCOCK,SORGHUM,"SORGHUM, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,5300,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GLASSCOCK,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,160000,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GLASSCOCK,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,30.2,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GLASSCOCK,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,1300,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GLASSCOCK,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,90000,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GLASSCOCK,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,69.2,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GLASSCOCK,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,4000,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GLASSCOCK,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,70000,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GLASSCOCK,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,17.5,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GLASSCOCK,SORGHUM,"SORGHUM, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,1300,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GLASSCOCK,SORGHUM,"SORGHUM, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,9700,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GLASSCOCK,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,2100,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GLASSCOCK,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,14900,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GLASSCOCK,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,42700,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,GLASSCOCK,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,20.3,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,HOWARD,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,42500,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,HOWARD,COTTON,"COTTON, UPLAND - ACRES PLANTED",TOTAL,NOT SPECIFIED,143300,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,HOWARD,COTTON,"COTTON, UPLAND - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,30700,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,HOWARD,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,347,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,HOWARD,SORGHUM,SORGHUM - ACRES PLANTED,TOTAL,NOT SPECIFIED,11200,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,HOWARD,SORGHUM,"SORGHUM, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,8600,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,HOWARD,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,160500,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,HOWARD,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,18.7,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,MARTIN,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,18200,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,MARTIN,COTTON,"COTTON, UPLAND - ACRES PLANTED",TOTAL,NOT SPECIFIED,203100,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,MARTIN,COTTON,"COTTON, UPLAND - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,24800,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,MARTIN,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,654,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,MARTIN,COTTON,"COTTON, UPLAND, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,9900,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,MARTIN,COTTON,"COTTON, UPLAND, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,11100,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,MARTIN,COTTON,"COTTON, UPLAND, IRRIGATED - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,20600,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,MARTIN,COTTON,"COTTON, UPLAND, IRRIGATED - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,999,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,MARTIN,COTTON,"COTTON, UPLAND, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,8300,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,MARTIN,COTTON,"COTTON, UPLAND, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,192000,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,MARTIN,COTTON,"COTTON, UPLAND, NON-IRRIGATED - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,4200,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,MARTIN,COTTON,"COTTON, UPLAND, NON-IRRIGATED - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,243,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,MARTIN,SORGHUM,SORGHUM - ACRES PLANTED,TOTAL,NOT SPECIFIED,39200,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,MARTIN,SORGHUM,"SORGHUM, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,37500,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,MARTIN,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,870500,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,MARTIN,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,23.2,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,MARTIN,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,700,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,MARTIN,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,12500,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,MARTIN,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,27000,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN HIGH PLAINS,12,MARTIN,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,38.6,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,COLEMAN,SORGHUM,SORGHUM - ACRES PLANTED,TOTAL,NOT SPECIFIED,5700,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,COLEMAN,SORGHUM,"SORGHUM, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,4400,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,COLEMAN,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,132000,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,COLEMAN,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,30,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,COLEMAN,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,22000,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,COLEMAN,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,52000,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,COLEMAN,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,450000,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,COLEMAN,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,20.5,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,COLEMAN,WHEAT,"WHEAT, WINTER, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,22000,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,COLEMAN,WHEAT,"WHEAT, WINTER, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,52000,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,COLEMAN,WHEAT,"WHEAT, WINTER, NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,450000,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,COLEMAN,WHEAT,"WHEAT, WINTER, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,20.5,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,MITCHELL,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,53400,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,MITCHELL,COTTON,"COTTON, UPLAND - ACRES PLANTED",TOTAL,NOT SPECIFIED,62600,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,MITCHELL,COTTON,"COTTON, UPLAND - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,49210,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,MITCHELL,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,442,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,RUNNELS,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,34700,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,RUNNELS,COTTON,"COTTON, UPLAND - ACRES PLANTED",TOTAL,NOT SPECIFIED,41200,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,RUNNELS,COTTON,"COTTON, UPLAND - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,34040,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,RUNNELS,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,471,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,RUNNELS,OATS,OATS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,2800,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,RUNNELS,OATS,OATS - ACRES PLANTED,TOTAL,NOT SPECIFIED,4900,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,RUNNELS,OATS,"OATS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,65000,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,RUNNELS,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,23.2,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,RUNNELS,SORGHUM,SORGHUM - ACRES PLANTED,TOTAL,NOT SPECIFIED,11800,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,RUNNELS,SORGHUM,"SORGHUM, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,10500,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,RUNNELS,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,401300,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,RUNNELS,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,38.2,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,RUNNELS,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,96800,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,RUNNELS,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,148200,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,RUNNELS,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,2456000,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,RUNNELS,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,25.4,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,SCURRY,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,81400,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,SCURRY,COTTON,"COTTON, UPLAND - ACRES PLANTED",TOTAL,NOT SPECIFIED,91700,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,SCURRY,COTTON,"COTTON, UPLAND - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,56100,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,SCURRY,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,331,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,SCURRY,COTTON,"COTTON, UPLAND, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,3200,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,SCURRY,COTTON,"COTTON, UPLAND, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,3400,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,SCURRY,COTTON,"COTTON, UPLAND, IRRIGATED - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,6100,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,SCURRY,COTTON,"COTTON, UPLAND, IRRIGATED - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,915,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,SCURRY,COTTON,"COTTON, UPLAND, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,78200,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,SCURRY,COTTON,"COTTON, UPLAND, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,88300,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,SCURRY,COTTON,"COTTON, UPLAND, NON-IRRIGATED - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,50000,
SURVEY,2013,YEAR,COUNTY,TEXAS,SOUTHERN LOW PLAINS,22,SCURRY,COTTON,"COTTON, UPLAND, NON-IRRIGATED - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,307,
SURVEY,2012,YEAR,COUNTY,TEXAS,CROSS TIMBERS,30,BROWN,OATS,OATS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,990,
SURVEY,2012,YEAR,COUNTY,TEXAS,CROSS TIMBERS,30,BROWN,OATS,OATS - ACRES PLANTED,TOTAL,NOT SPECIFIED,6600,
SURVEY,2012,YEAR,COUNTY,TEXAS,CROSS TIMBERS,30,BROWN,OATS,"OATS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,50000,
SURVEY,2012,YEAR,COUNTY,TEXAS,CROSS TIMBERS,30,BROWN,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,50.5,
SURVEY,2012,YEAR,COUNTY,TEXAS,CROSS TIMBERS,30,BROWN,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,3200,
SURVEY,2012,YEAR,COUNTY,TEXAS,CROSS TIMBERS,30,BROWN,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,8000,
SURVEY,2012,YEAR,COUNTY,TEXAS,CROSS TIMBERS,30,BROWN,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,114000,
SURVEY,2012,YEAR,COUNTY,TEXAS,CROSS TIMBERS,30,BROWN,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,35.6,
SURVEY,2012,YEAR,COUNTY,TEXAS,CROSS TIMBERS,30,BROWN,WHEAT,"WHEAT, WINTER, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,3200,
SURVEY,2012,YEAR,COUNTY,TEXAS,CROSS TIMBERS,30,BROWN,WHEAT,"WHEAT, WINTER, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,8000,
SURVEY,2012,YEAR,COUNTY,TEXAS,CROSS TIMBERS,30,BROWN,WHEAT,"WHEAT, WINTER, NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,114000,
SURVEY,2012,YEAR,COUNTY,TEXAS,CROSS TIMBERS,30,BROWN,WHEAT,"WHEAT, WINTER, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,35.6,
SURVEY,2012,YEAR,COUNTY,TEXAS,EDWARDS PLATEAU,70,COKE,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,4050,
SURVEY,2012,YEAR,COUNTY,TEXAS,EDWARDS PLATEAU,70,COKE,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,8300,
SURVEY,2012,YEAR,COUNTY,TEXAS,EDWARDS PLATEAU,70,COKE,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,81000,
SURVEY,2012,YEAR,COUNTY,TEXAS,EDWARDS PLATEAU,70,COKE,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,20,
SURVEY,2012,YEAR,COUNTY,TEXAS,EDWARDS PLATEAU,70,CONCHO,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,32900,
SURVEY,2012,YEAR,COUNTY,TEXAS,EDWARDS PLATEAU,70,CONCHO,COTTON,"COTTON, UPLAND - ACRES PLANTED",TOTAL,NOT SPECIFIED,37400,
SURVEY,2012,YEAR,COUNTY,TEXAS,EDWARDS PLATEAU,70,CONCHO,COTTON,"COTTON, UPLAND - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,21900,
SURVEY,2012,YEAR,COUNTY,TEXAS,EDWARDS PLATEAU,70,CONCHO,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,320,
SURVEY,2012,YEAR,COUNTY,TEXAS,EDWARDS PLATEAU,70,CONCHO,COTTON,"COTTON, UPLAND, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,2300,
SURVEY,2012,YEAR,COUNTY,TEXAS,EDWARDS PLATEAU,70,CONCHO,COTTON,"COTTON, UPLAND, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,2500,
